StockCode,Description,Total_Units_Sold,Total_Revenue,Average_Price,Active_Days,On_Hand_Units,On_Order_Units,Lead_Time_Days,Daily_Demand,Weekly_Demand,Safety_Stock,Reorder_Point,Forecast_8_Week_Demand,Risk_Status,Recommended_Action,Recommended_Order_Qty,Sales_At_Risk,Capital_Locked,Stockout_Score,Overstock_Score
22842,BISCUIT TIN VINTAGE RED,589,3823.21,7.252706552706552,117,375,43,18,5.034188034188034,35.23931623931624,7.047863247863248,97.66324786324786,2.0,Overstock,Markdown / Clear,0.0,0.0,2705.259544159544,0.00477326968973747,125.0
22843,BISCUIT TIN VINTAGE GREEN,450,2904.52,7.40937293729373,101,60,28,16,4.455445544554456,31.18811881188119,6.237623762376238,77.52475247524754,2.0,Overstock,Markdown / Clear,0.0,0.0,429.74363036303635,0.02247191011235955,20.0
22844,VINTAGE CREAM DOG FOOD CONTAINER,1003,9661.32,10.449760606060607,220,441,58,18,4.5590909090909095,31.913636363636368,6.382727272727274,88.44636363636366,16.5,Overstock,Markdown / Clear,0.0,0.0,4435.9233772727275,0.033,25.2
22845,VINTAGE CREAM CAT FOOD CONTAINER,802,5396.93,7.767114035087719,190,53,70,10,4.221052631578948,29.54736842105263,5.909473684210527,48.120000000000005,14.5,Overstock,Markdown / Clear,0.0,0.0,299.0338903508772,0.11693548387096774,3.4193548387096775
22846,BREAD BIN DINER STYLE RED ,665,10676.619999999999,17.753033126293996,161,36,91,12,4.130434782608695,28.913043478260867,5.782608695652174,55.347826086956516,21.5,Healthy,No Action,0.0,0.0,0.0,0.16796875,1.6
22847,BREAD BIN DINER STYLE IVORY,901,14329.54,17.446196629213482,178,184,8,19,5.061797752808989,35.432584269662925,7.086516853932586,103.26067415730337,17.333333333333332,Overstock,Markdown / Clear,0.0,0.0,2907.6994382022467,0.08981001727115716,10.036363636363637
22847,"BREAD BIN, DINER STYLE, IVORY",4,59.8,14.95,1,172,126,20,4.0,28.0,5.6000000000000005,85.6,0.0,Overstock,Markdown / Clear,0.0,0.0,2571.4,0.0,172.0
22848,BREAD BIN DINER STYLE PINK,323,5208.45,18.08105442176871,98,397,133,18,3.295918367346939,23.071428571428573,4.614285714285715,63.940816326530616,0.0,Overstock,Markdown / Clear,0.0,0.0,7178.178605442177,0.0,397.0
22849,BREAD BIN DINER STYLE MINT,319,4967.93,17.077643678160918,87,95,156,19,3.6666666666666665,25.666666666666664,5.133333333333333,74.79999999999998,0.0,Overstock,Markdown / Clear,0.0,0.0,1622.3761494252872,0.0,95.0
22849,"BREAD BIN, DINER STYLE, MINT",4,59.8,14.95,1,106,185,18,4.0,28.0,5.6000000000000005,77.6,0.0,Overstock,Markdown / Clear,0.0,0.0,1584.6999999999998,0.0,106.0
22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2741,2368.64,1.0047169059011163,209,136,144,10,13.114832535885167,91.80382775119617,18.360765550239233,149.5090909090909,17.5,Overstock,Markdown / Clear,0.0,0.0,119.05895334928228,0.06227758007117438,7.351351351351352
22852,DOG BOWL VINTAGE CREAM,390,1757.8799999999999,4.638888888888889,99,381,143,8,3.9393939393939394,27.575757575757578,5.515151515151516,37.03030303030303,18.0,Overstock,Markdown / Clear,0.0,0.0,1683.9166666666667,0.03428571428571429,20.05263157894737
22853,CAT BOWL VINTAGE CREAM,472,1655.96,3.5854528985507246,92,361,130,8,5.130434782608695,35.91304347826087,7.182608695652174,48.22608695652174,12.5,Overstock,Markdown / Clear,0.0,0.0,1249.5303351449274,0.02540650406504065,26.74074074074074
22854,CREAM SWEETHEART EGG HOLDER,767,3708.52,5.477803030303031,110,488,20,11,6.972727272727273,48.80909090909091,9.761818181818184,86.46181818181819,0.0,Overstock,Markdown / Clear,0.0,0.0,2673.167878787879,0.0,488.0
22855,FINE WICKER HEART ,2642,3301.73,1.515752824858757,118,46,63,6,22.389830508474578,156.72881355932205,31.34576271186441,165.68474576271188,0.0,Overstock,Markdown / Clear,0.0,0.0,69.72462994350282,0.0,46.0
22856,ASSORTED EASTER DECORATIONS  BELLS,569,729.57,3.9754166666666664,24,332,89,14,23.708333333333332,165.95833333333331,33.19166666666666,365.1083333333333,0.0,Overstock,Markdown / Clear,0.0,0.0,1319.8383333333331,0.0,332.0
22857,ASSORTED EASTER GIFT TAGS,1145,965.86,1.5134444444444441,45,306,35,14,25.444444444444443,178.1111111111111,35.62222222222222,391.8444444444444,0.0,Overstock,Markdown / Clear,0.0,0.0,463.1139999999999,0.0,306.0
22858,EASTER TIN KEEPSAKE,1126,1860.78,1.8403679060665363,73,153,61,19,15.424657534246576,107.97260273972603,21.59452054794521,314.66301369863015,0.0,Overstock,Markdown / Clear,0.0,0.0,281.57628962818006,0.0,153.0
22859,EASTER TIN BUNNY BOUQUET,1203,2003.07,1.8437881773399012,87,238,169,17,13.827586206896552,96.79310344827586,19.358620689655172,254.42758620689654,0.0,Overstock,Markdown / Clear,0.0,0.0,438.8215862068965,0.0,238.0
22860,EASTER TIN CHICKS PINK DAISY,589,1017.77,1.8997062146892656,59,187,75,11,9.983050847457626,69.88135593220338,13.976271186440677,123.78983050847455,0.0,Overstock,Markdown / Clear,0.0,0.0,355.2450621468927,0.0,187.0
22861,EASTER TIN CHICKS IN GARDEN,305,522.93,1.9303418803418804,39,117,169,9,7.82051282051282,54.743589743589745,10.948717948717949,81.33333333333334,0.0,Overstock,Markdown / Clear,0.0,0.0,225.85,0.0,117.0
22862,LOVE HEART NAPKIN BOX ,171,826.95,5.569505208333333,32,287,188,12,5.34375,37.40625,7.48125,71.60625,0.0,Overstock,Markdown / Clear,0.0,0.0,1598.4479947916666,0.0,287.0
22863,SOAP DISH BROCANTE,719,2070.73,3.2938297872340425,94,256,12,18,7.648936170212766,53.54255319148936,10.708510638297874,148.38936170212764,5.0,Overstock,Markdown / Clear,0.0,0.0,826.7512765957447,0.01858736059479554,42.666666666666664
22865,HAND WARMER OWL DESIGN,8439,17786.13,2.369195866114278,125,328,10,14,67.512,472.584,94.5168,1039.6848,612.0,Stockout Risk,Reorder Now,379.0,1449.9478700619381,0.0,1.8053097345132743,0.5350734094616639
22866,HAND WARMER SCOTTY DOG DESIGN,6611,14366.52,2.3129593005926306,107,474,53,9,61.78504672897196,432.49532710280374,86.49906542056075,642.5644859813085,456.5,Stockout Risk,Reorder Now,69.0,1055.8659207205358,0.0,0.8645833333333334,1.0360655737704918
22867,HAND WARMER BIRD DESIGN,6433,14061.890000000001,2.4920445133774782,113,413,15,20,56.92920353982301,398.50442477876106,79.70088495575222,1218.2849557522122,433.5,Stockout Risk,Reorder Now,100.0,1080.3012965491369,0.0,1.0104895104895104,0.950517836593786
22868,NUMBER TILE COTTAGE GARDEN 0 ,63,144.65,3.04,19,192,7,17,3.3157894736842106,23.210526315789473,4.6421052631578945,61.01052631578948,0.0,Overstock,Markdown / Clear,0.0,0.0,583.6800000000001,0.0,192.0
22869,NUMBER TILE COTTAGE GARDEN 1,96,246.14,3.171666666666667,42,420,103,8,2.2857142857142856,16.0,3.2,21.485714285714284,0.0,Overstock,Markdown / Clear,0.0,0.0,1332.1000000000001,0.0,420.0
22870,NUMBER TILE COTTAGE GARDEN 2,93,240.29,3.2778378378378377,37,429,58,14,2.5135135135135136,17.594594594594597,3.5189189189189194,38.708108108108114,1.0,Overstock,Markdown / Clear,0.0,0.0,1402.9145945945945,0.0020491803278688526,214.5
22871,NUMBER TILE COTTAGE GARDEN 3 ,67,163.35,3.2670833333333333,24,488,56,13,2.7916666666666665,19.541666666666664,3.908333333333333,40.199999999999996,0.0,Overstock,Markdown / Clear,0.0,0.0,1594.3366666666666,0.0,488.0
22872,NUMBER TILE COTTAGE GARDEN 4,72,177.46,3.1853333333333333,30,495,39,5,2.4,16.8,3.3600000000000003,15.36,0.0,Overstock,Markdown / Clear,0.0,0.0,1576.74,0.0,495.0
22873,NUMBER TILE COTTAGE GARDEN 5,60,145.5,3.0461538461538464,26,209,186,4,2.3076923076923075,16.153846153846153,3.230769230769231,12.46153846153846,0.0,Overstock,Markdown / Clear,0.0,0.0,636.6461538461539,0.0,209.0
22874,NUMBER TILE COTTAGE GARDEN 6,65,150.81,2.9895,20,141,129,8,3.25,22.75,4.55,30.55,0.0,Overstock,Markdown / Clear,0.0,0.0,421.5195,0.0,141.0
22875,NUMBER TILE COTTAGE GARDEN 7,63,149.09,2.907083333333333,24,65,93,7,2.625,18.375,3.6750000000000003,22.05,2.0,Overstock,Markdown / Clear,0.0,0.0,183.14624999999998,0.012578616352201259,21.666666666666668
22876,NUMBER TILE COTTAGE GARDEN 8,61,138.81,2.9357894736842107,19,83,137,20,3.210526315789474,22.47368421052632,4.494736842105264,68.70526315789475,0.0,Overstock,Markdown / Clear,0.0,0.0,243.6705263157895,0.0,83.0
22877,NUMBER TILE COTTAGE GARDEN 9,63,138.10999999999999,2.5555555555555554,18,149,43,18,3.5,24.5,4.9,67.9,0.0,Overstock,Markdown / Clear,0.0,0.0,380.77777777777777,0.0,149.0
22878,NUMBER TILE COTTAGE GARDEN No,75,204.19,3.4751612903225806,31,329,138,10,2.4193548387096775,16.935483870967744,3.387096774193549,27.580645161290324,0.0,Overstock,Markdown / Clear,0.0,0.0,1143.328064516129,0.0,329.0
22879,NUMBER TILE VINTAGE FONT 0,70,102.46,2.9723333333333333,15,382,79,13,4.666666666666667,32.66666666666667,6.533333333333335,67.2,0.0,Overstock,Markdown / Clear,0.0,0.0,1135.4313333333332,0.0,382.0
22880,NUMBER TILE VINTAGE FONT 1,97,196.69,3.3385000000000002,30,212,80,12,3.2333333333333334,22.633333333333333,4.526666666666666,43.32666666666666,0.0,Overstock,Markdown / Clear,0.0,0.0,707.7620000000001,0.0,212.0
22881,NUMBER TILE VINTAGE FONT 2,102,197.56,3.2533870967741936,31,326,1,14,3.2903225806451615,23.03225806451613,4.606451612903227,50.67096774193549,0.0,Overstock,Markdown / Clear,0.0,0.0,1060.604193548387,0.0,326.0
22882,NUMBER TILE VINTAGE FONT 3,108,213.7,3.0441891891891895,37,200,177,8,2.918918918918919,20.43243243243243,4.0864864864864865,27.437837837837836,1.0,Overstock,Markdown / Clear,0.0,0.0,605.7936486486487,0.0026455026455026454,100.0
22883,NUMBER TILE VINTAGE FONT 4,100,191.48,3.3331666666666666,30,311,139,7,3.3333333333333335,23.333333333333336,4.666666666666667,28.000000000000004,2.0,Overstock,Markdown / Clear,0.0,0.0,1029.9485,0.004434589800443459,103.66666666666667
22884,NUMBER TILE VINTAGE FONT 5,99,194.04999999999998,3.140735294117647,34,390,114,11,2.911764705882353,20.38235294117647,4.076470588235295,36.10588235294118,3.0,Overstock,Markdown / Clear,0.0,0.0,1215.4645588235294,0.005940594059405941,97.5
22885,NUMBER TILE VINTAGE FONT 6 ,96,172.78,3.0866,25,301,89,18,3.84,26.88,5.376,74.49600000000001,4.0,Overstock,Markdown / Clear,0.0,0.0,916.7202,0.010230179028132993,60.2
22886,NUMBER TILE VINTAGE FONT 7,87,146.43,2.948958333333333,24,48,22,16,3.625,25.375,5.075,63.075,0.0,Overstock,Markdown / Clear,0.0,0.0,141.54999999999998,0.0,48.0
22887,NUMBER TILE VINTAGE FONT 8,78,126.78,3.0416666666666665,21,168,145,10,3.7142857142857144,26.0,5.2,42.34285714285715,0.0,Overstock,Markdown / Clear,0.0,0.0,511.0,0.0,168.0
22888,NUMBER TILE VINTAGE FONT 9 ,76,124.97999999999999,3.26921052631579,19,286,61,16,4.0,28.0,5.6000000000000005,69.6,0.0,Overstock,Markdown / Clear,0.0,0.0,934.9942105263159,0.0,286.0
22889,NUMBER TILE VINTAGE FONT No ,169,263.8,3.649655172413793,29,315,112,9,5.827586206896552,40.79310344827586,8.158620689655171,60.60689655172414,1.0,Overstock,Markdown / Clear,0.0,0.0,1145.991724137931,0.002336448598130841,157.5
22890,NOVELTY BISCUITS CAKE STAND 3 TIER,385,3939.87,11.271111111111109,126,30,127,7,3.0555555555555554,21.388888888888886,4.277777777777778,25.666666666666664,4.5,Overstock,Markdown / Clear,0.0,0.0,287.4133333333333,0.028481012658227847,5.454545454545454
22891,TEA FOR ONE POLKADOT,420,2108.18,5.697997076023391,114,183,61,20,3.6842105263157894,25.789473684210527,5.157894736842106,78.84210526315789,11.0,Overstock,Markdown / Clear,0.0,0.0,980.0554970760232,0.044897959183673466,15.25
22892,SET OF SALT AND PEPPER TOADSTOOLS,2472,3021.6,1.2452836879432625,141,132,37,4,17.53191489361702,122.72340425531914,24.54468085106383,94.67234042553191,0.0,Overstock,Markdown / Clear,0.0,0.0,164.37744680851065,0.0,132.0
22893,MINI CAKE STAND T-LIGHT HOLDER,1872,931.02,0.642562893081761,106,206,194,13,17.660377358490567,123.62264150943398,24.724528301886796,254.3094339622642,23.0,Overstock,Markdown / Clear,0.0,0.0,117.58900943396226,0.057356608478802994,8.583333333333334
22894,TABLECLOTH RED APPLES DESIGN ,305,3027.38,10.058853046594981,93,314,165,10,3.2795698924731185,22.956989247311828,4.591397849462366,37.38709677419355,5.0,Overstock,Markdown / Clear,0.0,0.0,3108.1855913978493,0.010416666666666666,52.333333333333336
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2058,6334.3,3.61481981981982,185,251,194,3,11.124324324324323,77.87027027027027,15.574054054054054,48.947027027027026,22.5,Overstock,Markdown / Clear,0.0,0.0,825.9863288288288,0.05044843049327354,10.680851063829786
22896,PEG BAG APPLE DESIGN,100,210.0,2.1,1,246,60,14,100.0,700.0,140.0,1540.0,0.0,Overstock,Markdown / Clear,0.0,0.0,516.6,0.0,246.0
22896,PEG BAG APPLES DESIGN,1484,3833.36,3.224753886010362,193,329,128,4,7.689119170984456,53.82383419689119,10.76476683937824,41.52124352331606,9.666666666666666,Overstock,Markdown / Clear,0.0,0.0,1029.771407599309,0.021106259097525473,30.84375
22897,OVEN MITT APPLES DESIGN,1350,2013.1,1.7992762557077624,146,117,172,20,9.246575342465754,64.72602739726028,12.945205479452056,197.87671232876713,13.0,Overstock,Markdown / Clear,0.0,0.0,187.1247305936073,0.04482758620689655,8.357142857142858
22898,CHILDRENS APRON APPLES DESIGN,2414,5150.92,2.56110663507109,211,74,155,9,11.440758293838863,80.08530805687204,16.01706161137441,118.98388625592418,53.0,Healthy,No Action,0.0,0.0,0.0,0.23043478260869565,1.3703703703703705
22899,CHILDREN'S APRON DOLLY GIRL ,2069,4326.43,2.3872625215889465,193,130,148,19,10.720207253886011,75.04145077720207,15.008290155440415,218.69222797927463,68.5,Healthy,No Action,0.0,0.0,0.0,0.24551971326164876,1.870503597122302
22900, SET 2 TEA TOWELS I LOVE LONDON ,2783,8082.05,3.5143103592314118,114,171,121,16,24.412280701754387,170.8859649122807,34.17719298245614,424.7736842105263,0.0,Overstock,Markdown / Clear,0.0,0.0,600.9470714285715,0.0,171.0
22900,SET 2 TEA TOWELS I LOVE LONDON ,2124,6856.38,3.87449864498645,123,265,109,9,17.26829268292683,120.87804878048782,24.175609756097565,179.59024390243906,91.16666666666667,Overstock,Markdown / Clear,0.0,0.0,673.5170144534778,0.2431111111111111,2.875226039783002
22902,TOTE BAG I LOVE LONDON,1288,2633.28,2.7049967948717946,104,425,12,5,12.384615384615385,86.6923076923077,17.33846153846154,79.26153846153846,9.0,Overstock,Markdown / Clear,0.0,0.0,1125.2786666666666,0.02054794520547945,42.5
22903,CALENDAR FAMILY FAVOURITES,193,550.6,3.0375510204081633,49,88,154,8,3.938775510204082,27.571428571428573,5.514285714285715,37.02448979591837,7.0,Overstock,Markdown / Clear,0.0,0.0,246.0416326530612,0.02880658436213992,11.0
22904,CALENDAR PAPER CUT DESIGN,1834,5467.26,3.311168674698795,166,331,99,4,11.048192771084338,77.33734939759037,15.467469879518076,59.66024096385543,0.0,Overstock,Markdown / Clear,0.0,0.0,1095.9968313253012,0.0,331.0
22905,CALENDAR IN SEASON DESIGN,581,1502.29,2.822901606425703,83,308,134,19,7.0,49.0,9.8,142.8,80.5,Overstock,Markdown / Clear,0.0,0.0,642.2101154618474,0.18171557562076748,3.7791411042944785
22906,12 MESSAGE CARDS WITH ENVELOPES,1733,2947.87,2.075654166666667,160,269,21,14,10.83125,75.81875000000001,15.163750000000002,166.80125,72.5,Overstock,Markdown / Clear,0.0,0.0,407.86604375,0.24914089347079038,3.6598639455782314
22907,PACK OF 20 NAPKINS PANTRY DESIGN,6573,5670.0,0.9823420398009951,268,55,73,14,24.526119402985074,171.68283582089552,34.33656716417911,377.7022388059701,111.5,Stockout Risk,Reorder Now,91.0,109.53113743781095,0.0,0.8643410852713178,0.4888888888888889
22908,PACK OF 20 NAPKINS RED APPLES,4380,3569.58,0.9694521604938272,216,258,180,19,20.27777777777778,141.94444444444446,28.388888888888893,413.6666666666667,80.0,Overstock,Markdown / Clear,0.0,0.0,172.56248456790124,0.18223234624145787,3.185185185185185
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8976,8041.18,1.0445014506769825,141,167,131,12,63.659574468085104,445.6170212765957,89.12340425531914,853.0382978723403,424.5,Stockout Risk,Reorder Now,347.0,443.3908658123791,0.0,1.419732441471572,0.39247943595769685
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,10594,32843.840000000004,3.492318727435437,149,486,22,5,71.1006711409396,497.7046979865772,99.54093959731544,455.04429530201344,616.5,Stockout Risk,Reorder Now,230.0,2153.014495463947,0.0,1.2111984282907662,0.7870445344129555
22911,PAPER CHAIN KIT LONDON,463,1358.0900000000001,3.276748971193416,81,246,118,20,5.716049382716049,40.01234567901234,8.00246913580247,122.32345679012346,5.0,Overstock,Markdown / Clear,0.0,0.0,789.6965020576132,0.0136986301369863,41.0
22912,YELLOW COAT RACK PARIS FASHION,287,1342.39,5.238172690763052,83,263,69,15,3.4578313253012047,24.204819277108435,4.840963855421688,56.70843373493976,2.0,Overstock,Markdown / Clear,0.0,0.0,1367.1630722891564,0.006006006006006006,87.66666666666667
22913,RED COAT RACK PARIS FASHION,352,1673.15,5.524384057971014,92,356,83,14,3.8260869565217392,26.782608695652176,5.356521739130436,58.92173913043479,2.5,Overstock,Markdown / Clear,0.0,0.0,1952.8697644927536,0.005681818181818182,101.71428571428571
22914,BLUE COAT RACK PARIS FASHION,467,2261.21,5.57896,125,465,100,19,3.736,26.152,5.2304,76.21440000000001,5.0,Overstock,Markdown / Clear,0.0,0.0,2566.3216,0.0088339222614841,77.5
22915,ASSORTED BOTTLE TOP  MAGNETS ,3152,1406.42,1.229563492063492,126,384,83,6,25.015873015873016,175.11111111111111,35.022222222222226,185.1174603174603,279.0,Healthy,No Action,0.0,0.0,0.0,0.5961538461538461,1.3714285714285714
22916,HERB MARKER THYME,1905,1314.21,0.8387987012987014,154,220,160,12,12.37012987012987,86.5909090909091,17.31818181818182,165.75974025974025,45.0,Overstock,Markdown / Clear,0.0,0.0,146.78977272727275,0.11811023622047244,4.782608695652174
22917,HERB MARKER ROSEMARY,1937,1340.22,0.8345777777777778,150,173,27,13,12.913333333333334,90.39333333333335,18.07866666666667,185.952,48.5,Overstock,Markdown / Clear,0.0,0.0,103.90493333333333,0.24129353233830847,3.494949494949495
22918,HERB MARKER PARSLEY,1869,1275.3500000000001,0.8277270693512304,149,469,135,8,12.543624161073826,87.80536912751678,17.561073825503357,117.91006711409396,50.5,Overstock,Markdown / Clear,0.0,0.0,346.4037785234899,0.0834710743801653,9.106796116504855
22919,HERB MARKER MINT,1753,1221.8600000000001,0.799337899543379,146,92,0,8,12.006849315068493,84.04794520547945,16.80958904109589,112.86438356164383,45.0,Overstock,Markdown / Clear,0.0,0.0,37.56888127853881,0.4838709677419355,2.0
22920,HERB MARKER BASIL,3423,2153.34,0.8283310502283106,146,220,164,11,23.445205479452056,164.1164383561644,32.82328767123288,290.7205479452055,43.0,Overstock,Markdown / Clear,0.0,0.0,146.61459589041095,0.11168831168831168,5.0
22921,HERB MARKER CHIVES ,1716,1180.8700000000001,0.8081297709923664,131,315,62,17,13.099236641221374,91.69465648854961,18.338931297709923,241.0259541984733,44.0,Overstock,Markdown / Clear,0.0,0.0,219.00316793893128,0.1164021164021164,7.0
22922,FRIDGE MAGNETS US DINER ASSORTED,1587,1422.8999999999999,1.7918312757201644,81,36,21,4,19.59259259259259,137.14814814814815,27.42962962962963,105.8,81.0,Stockout Risk,Reorder Now,72.0,145.13833333333332,0.0,1.396551724137931,0.43902439024390244
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,1360,1130.77,0.9484328358208954,67,148,69,6,20.29850746268657,142.089552238806,28.4179104477612,150.2089552238806,90.0,Healthy,No Action,0.0,0.0,0.0,0.41284403669724773,1.6263736263736264
22924,FRIDGE MAGNETS LA VIE EN ROSE,1295,1154.6,1.3105263157894735,76,236,124,7,17.039473684210527,119.2763157894737,23.85526315789474,143.13157894736844,93.0,Overstock,Markdown / Clear,0.0,0.0,187.40526315789472,0.25761772853185594,2.5106382978723403
22925,BLUE GIANT GARDEN THERMOMETER,449,2757.4700000000003,6.522671755725191,131,80,148,19,3.427480916030534,23.99236641221374,4.798473282442749,69.92061068702289,0.0,Overstock,Markdown / Clear,0.0,0.0,521.8137404580152,0.0,80.0
22926,IVORY GIANT GARDEN THERMOMETER,594,3656.85,6.436737588652483,94,446,95,10,6.319148936170213,44.234042553191486,8.846808510638297,72.03829787234042,0.0,Overstock,Markdown / Clear,0.0,0.0,2870.7849645390074,0.0,446.0
22927,GREEN GIANT GARDEN THERMOMETER,430,2704.71,6.649274691358024,108,123,162,10,3.9814814814814814,27.87037037037037,5.574074074074074,45.38888888888889,1.0,Overstock,Markdown / Clear,0.0,0.0,811.211512345679,0.0034965034965034965,61.5
22928,YELLOW GIANT GARDEN THERMOMETER,288,1993.75,7.672055555555556,90,61,78,14,3.2,22.400000000000002,4.48,49.28,10.0,Overstock,Markdown / Clear,0.0,0.0,391.27483333333333,0.07142857142857142,5.545454545454546
22929,SCHOOL DESK AND CHAIR ,19,1199.75,63.824999999999996,12,44,4,10,1.5833333333333333,11.083333333333332,2.2166666666666663,18.049999999999997,0.0,Overstock,Markdown / Clear,0.0,0.0,2808.2999999999997,0.0,44.0
22930,BAKING MOULD HEART MILK CHOCOLATE,1108,2846.8,3.109344086021505,124,58,59,5,8.935483870967742,62.54838709677419,12.509677419354839,57.18709677419355,15.0,Overstock,Markdown / Clear,0.0,0.0,133.7017956989247,0.1271186440677966,3.625
22931,BAKING MOULD HEART WHITE CHOCOLATE,813,1963.3,2.910164835164835,91,310,119,20,8.934065934065934,62.53846153846154,12.50769230769231,191.189010989011,15.0,Overstock,Markdown / Clear,0.0,0.0,858.4986263736264,0.03488372093023256,19.375
22932,BAKING MOULD TOFFEE CUP  CHOCOLATE,6,15.3,2.55,1,150,45,17,6.0,42.0,8.4,110.4,0.0,Overstock,Markdown / Clear,0.0,0.0,382.5,0.0,150.0
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,878,1985.5800000000002,2.7042241379310346,58,248,177,8,15.137931034482758,105.9655172413793,21.193103448275863,142.29655172413794,16.0,Overstock,Markdown / Clear,0.0,0.0,627.38,0.03755868544600939,14.588235294117647
22933,BAKING MOULD EASTER EGG MILK CHOC,940,2585.9200000000005,3.545781954887218,76,127,175,18,12.368421052631579,86.57894736842105,17.315789473684212,239.94736842105263,2.0,Overstock,Markdown / Clear,0.0,0.0,443.22274436090225,0.006600660066006601,42.333333333333336
22934,BAKING MOULD EASTER EGG WHITE CHOC,589,1707.47,3.201388888888889,60,191,133,10,9.816666666666666,68.71666666666667,13.743333333333334,111.91,0.0,Overstock,Markdown / Clear,0.0,0.0,611.4652777777777,0.0,191.0
22935,BAKING MOULD ROSE MILK CHOCOLATE,690,2066.82,3.687098765432099,54,454,55,18,12.777777777777779,89.44444444444446,17.888888888888893,247.88888888888889,6.0,Overstock,Markdown / Clear,0.0,0.0,1651.8202469135804,0.011764705882352941,64.85714285714286
22936,BAKING MOULD ROSE WHITE CHOCOLATE,279,895.97,4.398478260869566,46,497,109,20,6.065217391304348,42.45652173913044,8.491304347826087,129.79565217391303,6.0,Overstock,Markdown / Clear,0.0,0.0,2159.652826086957,0.009884678747940691,71.0
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,30.6,2.55,1,121,186,18,12.0,84.0,16.8,232.8,0.0,Overstock,Markdown / Clear,0.0,0.0,308.54999999999995,0.0,121.0
22937,BAKING MOULD CHOCOLATE CUPCAKES,948,2502.04,2.901147058823529,102,373,156,13,9.294117647058824,65.05882352941177,13.011764705882355,133.83529411764707,8.5,Overstock,Markdown / Clear,0.0,0.0,1057.4681029411763,0.016037735849056604,39.26315789473684
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,30.6,2.55,1,31,198,9,12.0,84.0,16.8,124.8,0.0,Overstock,Markdown / Clear,0.0,0.0,79.05,0.0,31.0
22938,CUPCAKE LACE PAPER SET 6,2367,4488.63,2.1099763593380616,141,294,103,19,16.78723404255319,117.51063829787233,23.50212765957447,342.45957446808507,2.0,Overstock,Markdown / Clear,0.0,0.0,616.113096926714,0.005025125628140704,98.0
22939,ADULT APRON APPLE DELIGHT,184,945.88,6.444629629629629,36,120,76,19,5.111111111111111,35.77777777777777,7.155555555555555,104.26666666666665,20.6,Overstock,Markdown / Clear,0.0,0.0,640.5961851851852,0.10456852791878174,5.555555555555555
22939,APRON APPLE DELIGHT,285,1446.79,5.905245098039216,68,63,145,14,4.1911764705882355,29.33823529411765,5.86764705882353,64.54411764705883,0.0,Overstock,Markdown / Clear,0.0,0.0,372.0304411764706,0.0,63.0
22940,FELTCRAFT CHRISTMAS FAIRY,1915,7890.25,4.61028801843318,124,462,1,15,15.443548387096774,108.10483870967742,21.620967741935488,253.2741935483871,60.5,Overstock,Markdown / Clear,0.0,0.0,1851.0306394009217,0.13038793103448276,7.512195121951219
22941,CHRISTMAS LIGHTS 10 REINDEER,1670,13795.92,9.978087183718372,101,324,7,12,16.534653465346533,115.74257425742573,23.148514851485146,221.56435643564353,117.0,Overstock,Markdown / Clear,0.0,0.0,2065.464047029703,0.35240963855421686,2.7457627118644066
22942,CHRISTMAS LIGHTS 10 SANTAS ,608,4460.54,8.540163174603174,75,464,74,9,8.106666666666667,56.74666666666667,11.349333333333334,84.30933333333334,74.5,Overstock,Markdown / Clear,0.0,0.0,3326.3935565079364,0.13821892393320964,6.145695364238411
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1355,6755.47,6.51115220689963,97,36,181,16,13.969072164948454,97.78350515463917,19.556701030927837,243.06185567010309,11.0,Overstock,Markdown / Clear,0.0,0.0,162.77880517249073,0.05045871559633028,3.0
22944,CHRISTMAS METAL POSTCARD WITH BELLS,3375,1843.64,1.82346875,64,349,124,3,52.734375,369.140625,73.828125,232.03125,126.0,Overstock,Markdown / Clear,0.0,0.0,406.63353125,0.26582278481012656,2.748031496062992
22945,CHRISTMAS METAL TAGS ASSORTED ,2991,3008.92,2.339024561403509,95,76,37,19,31.48421052631579,220.38947368421051,44.077894736842104,642.2778947368421,50.0,Healthy,No Action,18.0,0.0,0.0,0.43859649122807015,1.4901960784313726
22946,WOODEN ADVENT CALENDAR CREAM,453,7030.22,18.34871212121212,88,330,175,6,5.1477272727272725,36.03409090909091,7.206818181818182,38.09318181818182,4.5,Overstock,Markdown / Clear,0.0,0.0,5972.5057954545455,0.008893280632411068,60.0
22947,WOODEN ADVENT CALENDAR RED,746,8714.24,14.22325,66,322,26,7,11.303030303030303,79.12121212121212,15.824242424242426,94.94545454545455,27.0,Overstock,Markdown / Clear,0.0,0.0,4195.85875,0.07736389684813753,11.5
22948,METAL DECORATION NAUGHTY CHILDREN ,1599,1603.29,1.6296405228758168,102,31,19,9,15.676470588235293,109.73529411764706,21.947058823529414,163.03529411764706,60.0,Stockout Risk,Reorder Now,51.0,97.77843137254901,0.0,1.1764705882352942,0.5081967213114754
